,Models_0,Model_1,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
37,", KNN, DT, SVC, RF, XGB, GNB",XGB,c,0.38443396226415094,0.23663522012578617,0.8372641509433962,0.8418978429655015,0.8372641509433962,0.8324724303234685,0.8549214955382357,0.773748073157522,0.8055489063548481
38,", KNN, DT, SVC, RF, XGB, GNB",XGB,i,0.3701657458563536,0.23914759273875297,0.8263614838200474,0.8270238489754593,0.8263614838200474,0.8248480571725629,0.826829000199197,0.7965337893525238,0.8095104686440341
39,", KNN, DT, SVC, RF, XGB, GNB",XGB,a,0.14150943396226415,0.12106918238993711,0.8891509433962265,0.891644272590467,0.8891509433962265,0.8826716097893992,0.9230119950458934,0.61712319383921,0.6246531271267509
40,", KNN, DT, SVC, RF, XGB, GNB",GNB,av,0.19367588932806323,0.1399209486166008,0.8837944664031621,0.8738597030307172,0.8837944664031621,0.8778821769419686,0.5751931420453806,0.5748280764844369,0.5634387914996545
41,", KNN, DT, SVC, RF, XGB, GNB",GNB,ac,0.06761006289308176,0.06761006289308176,0.9323899371069182,0.9200476326212528,0.9323899371069182,0.9206479538784547,0.797538832541315,0.6431740614334471,0.6875478423800656
42,", KNN, DT, SVC, RF, XGB, GNB",GNB,pr,0.591516103692066,0.32128829536527886,0.8138256087981147,0.8140181254240574,0.8138256087981147,0.804011305448666,0.8273058624923265,0.6709191719792464,0.7179841061425333
43,", KNN, DT, SVC, RF, XGB, GNB",GNB,ui,0.12185534591194969,0.12185534591194969,0.8781446540880503,0.8770149948069933,0.8781446540880503,0.8768385868668065,0.8705275229357798,0.8549623037943395,0.861837471925663
44,", KNN, DT, SVC, RF, XGB, GNB",GNB,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
45,", KNN, DT, SVC, RF, XGB, GNB",GNB,c,0.3867924528301887,0.23742138364779874,0.8372641509433962,0.8419024291228052,0.8372641509433962,0.8325920758016677,0.85504403847346,0.7744868781646197,0.8061156211511555
46,", KNN, DT, SVC, RF, XGB, GNB",GNB,i,0.3796369376479874,0.24546172059984214,0.8216258879242304,0.8215971123933878,0.8216258879242304,0.8204315611522454,0.8151218425865565,0.794286825663587,0.8034915627817564
47,", KNN, DT, SVC, RF, XGB, GNB",GNB,a,0.1792452830188679,0.13836477987421383,0.8820754716981132,0.8802859874477349,0.8820754716981132,0.8811660023961093,0.6290088752509342,0.6261177480765429,0.6273836054627341
